ID_Station;Date;NH4;Distance
31;07.04.1993;1.6;711
31;06.07.1993;1;711
31;09.11.1993;0.7;711
31;27.01.1994;2.18;711
31;07.06.1994;0.9;711
31;07.07.1994;0.84;711
31;09.11.1994;0.3;711
31;06.03.1995;1.28;711
31;08.06.1995;0.55;711
31;07.09.1995;2.8;711
31;10.10.1995;0.53;711
31;29.03.1996;3.75;711
31;14.05.1996;1.31;711
31;06.08.1996;1;711
31;11.10.1996;0.28;711
31;04.03.1997;0.08;711
31;14.05.1997;0.4;711
31;23.09.1997;0.12;711
31;09.12.1997;0.59;711
31;12.02.1998;0.87;711
31;16.04.1998;0.41;711
31;11.09.1998;1.87;711
31;14.12.1998;0.27;711
31;10.03.1999;0.29;711
31;15.06.1999;0.03;711
31;06.07.1999;0.53;711
31;27.10.1999;0.11;711
31;22.03.2000;0.08;711
31;27.06.2000;0.37;711
31;16.08.2000;1.03;711
31;06.11.2000;0.02;711
31;13.02.2001;1;711
31;16.06.2001;1;711
31;09.07.2001;0.018;711
31;01.11.2001;0.5;711
31;05.02.2002;1.8;711
31;12.05.2002;0.5;711
31;12.06.2002;0.012;711
31;18.09.2002;1.68;711
31;18.12.2002;4.5;711
31;28.03.2003;0.28;711
31;11.06.2003;1.8;711
31;29.09.2003;1.32;711
31;29.12.2003;1.8;711
31;04.03.2004;2.88;711
31;13.05.2004;3.88;711
31;27.09.2004;3.27;711
31;29.12.2004;3.94;711
31;02.03.2005;3.66;711
31;15.06.2005;0.81;711
31;15.09.2005;1.31;711
31;01.11.2005;0.47;711
31;03.03.2006;4.16;711
31;02.06.2006;3.24;711
31;21.09.2006;4.15;711
31;12.12.2006;5.29;711
31;14.03.2007;2.53;711
31;05.06.2007;5.55;711
31;25.09.2007;3.91;711
31;13.12.2007;2.79;711
31;04.03.2008;2.57;711
31;14.05.2008;2.42;711
31;23.09.2008;0.58;711
31;21.11.2008;0.46;711
31;30.06.2010;3.8;711
31;27.09.2010;2.46;711
31;05.11.2010;0.39;711
31;17.02.2011;3.39;711
31;24.05.2011;7.85;711
31;03.08.2011;10.4;711
31;15.11.2011;3.98;711
31;24.02.2012;8.05;711
31;07.05.2012;9.33;711
31;20.08.2012;7.78;711
31;02.11.2012;9.2;711
31;27.03.2013;1.03;711
31;21.05.2013;3.98;711
31;25.07.2013;2.06;711
31;14.11.2013;2.3;711
31;08.02.2014;2.28;711
31;07.05.2014;5.17;711
31;28.08.2014;5.42;711
31;13.11.2014;2.1;711
31;14.02.2015;4.39;711
31;18.06.2015;4.27;711
31;27.08.2015;5.56;711
31;23.10.2015;5.86;711
31;18.02.2016;4.91;711
31;16.05.2016;4.19;711
31;25.08.2016;4.6;711
31;20.10.2016;13.97;711
31;15.03.2017;7.85;711
31;25.05.2017;17.59;711
31;08.08.2017;0.03;711
31;08.11.2017;1;711
31;29.01.2018;15.72;711
31;22.02.2018;15.942;711
31;27.03.2018;1.14;711
31;17.04.2018;5.42;711
31;23.05.2018;21.97;711
31;14.06.2018;13.09;711
31;18.07.2018;27.145;711
31;16.08.2018;18.28;711
31;19.09.2018;18.28;711
31;03.10.2018;19.04;711
31;21.11.2018;27.733;711
31;12.12.2018;27.837;711
32;16.02.1995;;744
32;08.06.1995;0.62;744
32;30.08.1995;3.12;744
32;20.12.1995;0.37;744
32;22.03.1996;1.69;744
32;19.06.1996;2.5;744
32;20.06.1996;2.5;744
32;16.07.1996;2.28;744
32;05.12.1996;0.81;744
32;13.02.1997;1;744
32;19.05.1999;2.5;744
32;25.08.1999;0.78;744
32;18.10.1999;2.65;744
32;27.01.2000;3.75;744
32;23.03.2000;2.06;744
32;27.06.2000;0.33;744
32;16.08.2000;2.34;744
32;27.10.2000;3.75;744
32;14.02.2001;1.3;744
32;21.06.2001;1.05;744
32;28.08.2001;1;744
32;07.11.2001;0.098;744
32;18.03.2002;1.89;744
32;10.04.2002;0.2;744
32;18.09.2002;1.28;744
32;17.10.2002;4.14;744
32;28.02.2003;4.01;744
32;15.05.2003;5.3;744
32;23.09.2003;3.45;744
32;24.11.2003;10.2;744
32;16.02.2004;1.04;744
32;17.05.2004;1.71;744
32;20.09.2004;3.79;744
32;13.10.2004;2.82;744
32;10.03.2005;3.55;744
32;21.06.2005;0.73;744
32;22.09.2005;1.36;744
32;02.11.2005;0.23;744
32;13.02.2006;4.7;744
32;16.05.2006;2.7;744
32;28.08.2006;0.35;744
32;19.10.2006;6.94;744
32;24.01.2007;1.82;744
32;20.06.2007;5.17;744
32;25.09.2007;3.82;744
32;11.12.2007;1.91;744
32;11.02.2008;3.19;744
32;26.05.2008;3.24;744
32;23.09.2008;1.24;744
32;21.11.2008;1.38;744
32;27.08.2009;0.91;744
32;24.12.2009;1.25;744
32;31.03.2010;0.27;744
32;30.06.2010;7.28;744
32;27.09.2010;3.4;744
32;05.11.2010;1.14;744
32;25.01.2011;2.883;744
32;24.05.2011;12.42;744
32;03.08.2011;12.18;744
32;15.11.2011;9.37;744
32;24.02.2012;8.15;744
32;07.05.2012;9.42;744
32;20.08.2012;14.2;744
32;02.11.2012;16.2;744
32;27.03.2013;1.16;744
32;21.05.2013;9.37;744
32;25.07.2013;5.92;744
32;14.11.2013;5.4;744
32;08.02.2014;4.44;744
32;07.05.2014;8.6;744
32;28.08.2014;7.25;744
32;13.11.2014;5.14;744
32;14.02.2015;6.39;744
32;18.06.2015;4.42;744
32;27.08.2015;8.66;744
32;23.10.2015;5.07;744
32;18.02.2016;5.12;744
32;16.05.2016;5.2;744
32;25.08.2016;6.85;744
32;20.10.2016;24.22;744
32;15.03.2017;18.53;744
32;25.05.2017;24.32;744
32;27.07.2017;17.144;744
32;08.08.2017;22.29;744
32;08.11.2017;11;744
32;29.01.2018;35.71;744
32;22.02.2018;29.768;744
32;27.03.2018;17.14;744
32;17.04.2018;12.86;744
32;23.05.2018;30.26;744
32;14.06.2018;11.45;744
32;18.07.2018;12.57;744
32;16.08.2018;24.99;744
32;19.09.2018;19.43;744
32;03.10.2018;11.89;744
32;21.11.2018;39.427;744
32;12.12.2018;25.767;744
33;20.01.1993;1.2;755
33;04.06.1993;1;755
33;30.08.1993;1.2;755
33;14.12.1993;1.2;755
33;23.03.1994;0.09;755
33;12.05.1994;0.5;755
33;21.09.1994;0.15;755
33;16.12.1994;0.18;755
33;16.02.1995;0.19;755
33;24.03.1995;0.28;755
33;07.06.1995;0.46;755
33;30.08.1995;0.56;755
33;20.12.1995;0.59;755
33;22.03.1996;1.94;755
33;19.06.1996;0.52;755
33;16.07.1996;0.45;755
33;05.12.1996;0.53;755
33;12.02.1997;0.81;755
33;24.04.1997;0.3;755
33;16.09.1997;0.3;755
33;10.12.1997;0.23;755
33;13.02.1998;0.15;755
33;19.05.1998;0.288;755
33;14.08.1998;1;755
33;22.10.1998;1.4;755
33;12.03.1999;0.17;755
33;19.05.1999;2.5;755
33;25.08.1999;0.56;755
33;18.10.1999;0.375;755
33;23.03.2000;0.05;755
33;27.06.2000;0.62;755
33;25.09.2000;1.03;755
33;27.10.2000;1.05;755
33;27.11.2000;1.05;755
33;14.02.2001;0.51;755
33;20.04.2001;0.48;755
33;28.08.2001;1.05;755
33;07.11.2001;1.33;755
33;18.03.2002;0.8;755
33;10.04.2002;0.23;755
33;04.07.2002;1.15;755
33;17.10.2002;0.49;755
33;13.03.2003;2.68;755
33;15.05.2003;1.5;755
33;23.09.2003;0.44;755
33;24.11.2003;10.6;755
33;16.02.2004;1.04;755
33;17.05.2004;5;755
33;07.06.2004;1.03;755
33;20.09.2004;1.56;755
33;08.11.2004;0.17;755
33;10.03.2005;0.53;755
33;25.04.2005;0.75;755
33;22.09.2005;0.31;755
33;02.11.2005;0.47;755
33;13.02.2006;2.3;755
33;16.05.2006;0.22;755
33;28.08.2006;0.28;755
33;19.10.2006;0.41;755
33;24.01.2007;0.2;755
33;20.06.2007;0.37;755
33;19.09.2007;0.38;755
33;11.12.2007;0.3;755
33;11.02.2008;0.059;755
33;26.05.2008;0.62;755
33;23.09.2008;0.093;755
33;04.11.2008;0.013;755
33;31.03.2010;0.049;755
33;30.06.2010;0.46;755
33;27.09.2010;0;755
33;14.11.2010;0.04;755
33;25.01.2011;0.541;755
33;24.05.2011;0.21;755
33;03.08.2011;0.28;755
33;15.11.2011;0.99;755
33;24.02.2012;0.31;755
33;27.04.2012;0.54;755
33;20.08.2012;0.54;755
33;14.11.2012;1.06;755
33;27.03.2013;0.55;755
33;21.05.2013;1.45;755
33;20.07.2013;0.33;755
33;12.12.2013;0.79;755
33;08.02.2014;0.27;755
33;07.05.2014;0.31;755
33;28.08.2014;0.29;755
33;13.11.2014;0.63;755
33;14.02.2015;1.25;755
33;18.06.2015;0.22;755
33;27.08.2015;0.53;755
33;01.12.2015;1.15;755
33;16.02.2016;0.285;755
33;16.05.2016;0.36;755
33;25.08.2016;0.87;755
33;20.10.2016;0.37;755
33;15.03.2017;0.719;755
33;25.05.2017;0.35;755
33;08.08.2017;2;755
33;08.11.2017;0.57;755
33;30.01.2018;3;755
33;22.02.2018;0.022;755
33;27.03.2018;0.286;755
33;17.04.2018;0.5;755
33;23.05.2018;0.567;755
33;14.06.2018;0.545;755
33;18.07.2018;1.14;755
33;16.08.2018;0.571;755
33;19.09.2018;0.286;755
33;03.10.2018;0.475;755
33;21.11.2018;0.055;755
33;12.12.2018;0.371;755
34;23.03.1993;1.4;773
34;14.05.1993;1.2;773
34;28.09.1993;1;773
34;14.12.1993;0.5;773
34;23.03.1994;0.06;773
34;12.05.1994;0.45;773
34;09.09.1994;0.5;773
34;16.12.1994;0.26;773
34;16.02.1995;0.19;773
34;07.06.1995;0.46;773
34;30.08.1995;0.56;773
34;20.12.1995;0.59;773
34;22.03.1996;1.56;773
34;19.06.1996;0.4;773
34;16.07.1996;0.29;773
34;05.12.1996;0.43;773
34;12.02.1997;0.75;773
34;24.04.1997;0.75;773
34;18.07.1997;0.4;773
34;10.12.1997;0.25;773
34;13.02.1998;0.15;773
34;19.05.1998;0.048;773
34;14.08.1998;13.8;773
34;22.10.1998;1.4;773
34;12.03.1999;0.17;773
34;18.05.1999;0.31;773
34;25.08.1999;0.81;773
34;18.10.1999;0.156;773
34;23.03.2000;0.17;773
34;27.06.2000;0.5;773
34;25.09.2000;0.34;773
34;27.10.2000;1.03;773
34;27.11.2000;1.03;773
34;14.02.2001;0.5;773
34;20.04.2001;0.23;773
34;28.08.2001;1.06;773
34;07.11.2001;0.99;773
34;18.03.2002;0.4;773
34;10.04.2002;0.028;773
34;04.07.2002;0.35;773
34;13.03.2003;3.23;773
34;14.05.2003;1.3;773
34;23.09.2003;0.57;773
34;24.11.2003;10;773
34;16.02.2004;0.76;773
34;17.05.2004;1.21;773
34;20.09.2004;1.34;773
34;08.11.2004;0.1;773
34;25.04.2005;0.74;773
34;22.09.2005;0.26;773
34;02.11.2005;0.22;773
34;13.02.2006;2.2;773
34;16.05.2006;0.38;773
34;28.08.2006;5.64;773
34;19.10.2006;0.43;773
34;23.01.2007;0.23;773
34;20.06.2007;0.38;773
34;19.09.2007;1.05;773
34;11.12.2007;0.26;773
34;11.02.2008;0.024;773
34;26.05.2008;0.77;773
34;11.09.2008;0.099;773
34;04.11.2008;0.052;773
34;31.03.2010;0.027;773
34;25.06.2010;0.69;773
34;27.09.2010;0.17;773
34;14.11.2010;0.089;773
34;02.03.2011;0.81;773
34;26.05.2011;0.51;773
34;03.08.2011;0.436;773
34;15.11.2011;0.95;773
34;24.02.2012;1.57;773
34;27.04.2012;0.97;773
34;20.08.2012;0.8;773
34;14.11.2012;1.86;773
34;29.03.2013;0.89;773
34;21.05.2013;1.27;773
34;30.07.2013;0.82;773
34;12.12.2013;1.09;773
34;08.02.2014;0.72;773
34;07.05.2014;0.91;773
34;27.08.2014;0.16;773
34;13.11.2014;0.62;773
34;23.01.2015;0.22;773
34;14.02.2015;0.85;773
34;18.06.2015;0.4;773
34;27.08.2015;0.34;773
34;01.12.2015;1.16;773
34;16.02.2016;0.34;773
34;16.05.2016;0.53;773
34;31.08.2016;2.46;773
34;25.10.2016;0.294;773
34;21.03.2017;0.327;773
34;31.05.2017;0.98;773
34;08.08.2017;0.429;773
34;16.11.2017;0.57;773
34;30.01.2018;1.54;773
34;22.02.2018;0.196;773
34;29.03.2018;1.143;773
34;17.04.2018;0.643;773
34;23.05.2018;1.047;773
34;14.06.2018;0.916;773
34;18.07.2018;0.71;773
34;16.08.2018;1.57;773
34;19.09.2018;0.714;773
34;03.10.2018;0.545;773
34;21.11.2018;0.044;773
34;12.12.2018;1.483;773
35;23.01.1996;0.295;797
35;06.02.1996;0.3;797
35;21.03.1996;0.445;797
35;03.04.1996;0.74;797
35;05.05.1996;0.235;797
35;05.06.1996;0.26;797
35;04.07.1996;0.16;797
35;05.08.1996;0.12;797
35;02.09.1996;0.03;797
35;07.10.1996;0.04;797
35;11.11.1996;0;797
35;14.12.1996;0.155;797
35;09.01.1997;0.32;797
35;13.02.1997;0.55;797
35;12.03.1997;0.32;797
35;08.04.1997;0;797
35;12.05.1997;0.09;797
35;03.06.1997;0.16;797
35;01.07.1997;0.1;797
35;04.08.1997;0.18;797
35;01.09.1997;0.24;797
35;06.10.1997;0.18;797
35;03.11.1997;0.47;797
35;02.12.1997;0.25;797
35;12.01.1998;0.07;797
35;02.02.1998;0.58;797
35;03.03.1998;0.08;797
35;01.04.1998;0;797
35;05.05.1998;0.118;797
35;01.06.1998;0.01;797
35;01.07.1998;0.016;797
35;04.08.1998;0;797
35;11.09.1998;0.085;797
35;07.10.1998;0;797
35;03.11.1998;0.069;797
35;01.12.1998;0.052;797
35;04.01.1999;0.02;797
35;03.02.1999;0.023;797
35;02.03.1999;0.017;797
35;05.04.1999;0.029;797
35;11.05.1999;0.072;797
35;03.06.1999;0.215;797
35;01.07.1999;0.038;797
35;02.08.1999;0.001;797
35;01.09.1999;0;797
35;05.10.1999;0;797
35;10.11.1999;0.01;797
35;07.12.1999;0.05;797
35;12.01.2000;0.07;797
35;15.02.2000;0.11;797
35;13.03.2000;0.1;797
35;17.04.2000;0;797
35;10.05.2000;0.004;797
35;07.06.2000;0.13;797
35;04.07.2000;0;797
35;08.08.2000;0.004;797
35;04.09.2000;0;797
35;09.10.2000;0.082;797
35;01.11.2000;0.116;797
35;05.12.2000;0.427;797
35;10.01.2001;0.099;797
35;06.02.2001;0.377;797
35;11.03.2001;0;797
35;03.04.2001;0.211;797
35;03.05.2001;0.013;797
35;11.06.2001;0.212;797
35;09.07.2001;0;797
35;06.08.2001;0.068;797
35;03.09.2001;0.025;797
35;08.10.2001;0.035;797
35;05.11.2001;0.05;797
35;03.12.2001;0.083;797
35;09.01.2002;0.128;797
35;05.02.2002;0.078;797
35;13.03.2002;0.034;797
35;19.04.2002;0.043;797
35;14.05.2002;0.04;797
35;04.06.2002;0.011;797
35;10.07.2002;0.007;797
35;01.08.2002;0.403;797
35;02.09.2002;0.01;797
35;01.10.2002;0.28;797
35;04.11.2002;0.051;797
35;02.12.2002;0.014;797
35;13.01.2003;0.17;797
35;19.02.2003;0.42;797
35;12.03.2003;0.38;797
35;14.04.2003;0.17;797
35;12.05.2003;0.15;797
35;10.06.2003;0.043;797
35;02.07.2003;0.008;797
35;12.08.2003;0.056;797
35;12.09.2003;0.063;797
35;10.10.2003;0.011;797
35;13.11.2003;0.02;797
35;10.12.2003;0.028;797
35;13.01.2004;0.036;797
35;12.02.2004;0;797
35;11.03.2004;0;797
35;06.04.2004;0.033;797
35;06.05.2004;0.048;797
35;09.06.2004;0;797
35;07.07.2004;0;797
35;10.08.2004;0.034;797
35;27.09.2004;0.024;797
35;19.10.2004;0.033;797
35;02.11.2004;0.13;797
35;16.12.2004;0.024;797
35;13.01.2005;0;797
35;07.02.2005;0;797
35;10.03.2005;0.01;797
35;07.04.2005;0.047;797
35;12.05.2005;0.033;797
35;08.06.2005;0.072;797
35;20.07.2005;0.001;797
35;10.08.2005;0;797
35;19.09.2005;0.057;797
35;25.10.2005;0.045;797
35;15.11.2005;0.028;797
35;12.12.2005;0.021;797
35;16.01.2006;0;797
35;09.02.2006;0.054;797
35;15.03.2006;0;797
35;05.04.2006;0.045;797
35;12.05.2006;0.003;797
35;07.06.2006;0.015;797
35;13.07.2006;0.018;797
35;28.08.2006;0.037;797
35;28.09.2006;0.061;797
35;12.10.2006;0.13;797
35;21.11.2006;0.006;797
35;06.12.2006;0;797
35;16.01.2007;0;797
35;22.02.2007;0.06;797
35;14.03.2007;0.04;797
35;12.04.2007;0.1;797
35;10.05.2007;0;797
35;15.06.2007;0;797
35;23.07.2007;0.26;797
35;21.08.2007;0;797
35;10.09.2007;0;797
35;04.10.2007;0.033;797
35;13.11.2007;0.078;797
35;03.12.2007;0.07;797
35;14.01.2008;0;797
35;01.02.2008;0;797
35;13.03.2008;0;797
35;10.04.2008;0.11;797
35;13.05.2008;0.016;797
35;04.06.2008;0.018;797
35;16.07.2008;0;797
35;13.08.2008;0;797
35;02.09.2008;0.23;797
35;02.10.2008;0.065;797
35;12.11.2008;0.102;797
35;10.12.2008;0.024;797
35;09.01.2009;0.1;797
35;03.02.2009;0.028;797
35;04.03.2009;0;797
35;06.04.2009;0;797
35;19.05.2009;0.1;797
35;04.06.2009;0;797
35;07.07.2009;0.114;797
35;10.08.2009;0.02;797
35;01.09.2009;0;797
35;01.10.2009;0;797
35;03.11.2009;0;797
35;02.12.2009;0.093;797
35;12.01.2010;0;797
35;10.02.2010;0.045;797
35;10.03.2010;0.151;797
35;07.04.2010;0.14;797
35;12.05.2010;0.23;797
35;02.06.2010;0.23;797
35;07.07.2010;0.026;797
35;09.08.2010;0.005;797
35;06.09.2010;0.016;797
35;05.10.2010;0;797
35;18.11.2010;0.029;797
35;07.12.2010;0;797
35;11.01.2011;0.1;797
35;08.02.2011;0.085;797
35;22.03.2011;0.14;797
35;07.04.2011;0.108;797
35;12.05.2011;0;797
35;08.06.2011;0.048;797
35;07.07.2011;0.06;797
35;05.08.2011;0.054;797
35;08.09.2011;0.015;797
35;10.10.2011;0.04;797
35;09.11.2011;0.062;797
35;08.12.2011;0.109;797
35;10.01.2012;0;797
35;07.02.2012;0.034;797
35;12.03.2012;0.043;797
35;11.04.2012;0.01;797
35;18.05.2012;0.032;797
35;08.06.2012;0.051;797
35;18.07.2012;0.045;797
35;08.08.2012;0.24;797
35;04.09.2012;0.039;797
35;02.10.2012;0.023;797
35;06.11.2012;0.068;797
35;04.12.2012;0;797
35;08.01.2013;0.093;797
35;12.02.2013;0.089;797
35;06.03.2013;0.052;797
35;02.04.2013;0.077;797
35;13.05.2013;0.02;797
35;12.06.2013;0.073;797
35;01.07.2013;0;797
35;12.08.2013;0;797
35;05.09.2013;0.085;797
35;04.10.2013;0.1;797
35;04.11.2013;0.037;797
35;10.12.2013;0.086;797
35;14.01.2014;0;797
35;11.02.2014;0.013;797
35;24.03.2014;0.043;797
35;08.04.2014;0.078;797
35;13.05.2014;0.089;797
35;01.06.2014;0.012;797
35;04.07.2014;0.061;797
35;01.08.2014;0;797
35;03.09.2014;0.04;797
35;02.10.2014;0.1;797
35;04.11.2014;0.08;797
35;03.12.2014;0;797
35;20.01.2015;0.12;797
35;03.02.2015;0.074;797
35;06.03.2015;0;797
35;15.04.2015;0;797
35;20.05.2015;0.079;797
35;03.06.2015;0.023;797
35;15.07.2015;0.2;797
35;14.08.2015;0.045;797
35;01.09.2015;0;797
35;08.10.2015;0.093;797
35;04.11.2015;0;797
35;09.12.2015;0;797
35;14.01.2016;0;797
35;11.02.2016;0;797
35;14.03.2016;0;797
35;20.04.2016;0.124;797
35;11.05.2016;0.076;797
35;06.06.2016;0.058;797
35;13.07.2016;0;797
35;11.08.2016;0.119;797
35;05.09.2016;0;797
35;13.10.2016;0.16;797
35;01.11.2016;0.11;797
35;13.12.2016;0.34;797
35;23.01.2017;0;797
35;02.02.2017;0;797
35;15.03.2017;0;797
35;05.04.2017;0;797
35;15.05.2017;0;797
35;07.06.2017;0.069;797
35;04.07.2017;0.064;797
35;25.07.2017;0;797
35;08.08.2017;0.041;797
35;29.08.2017;0;797
35;05.09.2017;0;797
35;18.10.2017;0;797
35;14.11.2017;0;797
35;06.12.2017;0.096;797
35;10.01.2018;0;797
35;12.02.2018;0.04;797
35;14.03.2018;0.035;797
35;10.04.2018;0.059;797
35;22.05.2018;0.29;797
35;07.06.2018;0.079;797
35;17.07.2018;0;797
35;14.08.2018;0.102;797
35;24.09.2018;0.149;797
35;08.10.2018;0.327;797
35;06.11.2018;0.18;797
35;12.12.2018;0.229;797
35;28.01.2019;0.044;797
35;12.02.2019;0.134;797
35;12.03.2019;0;797
35;02.04.2019;0.201;797
35;23.05.2019;0.126;797
35;10.06.2019;0.101;797
35;04.07.2019;0;797
35;06.08.2019;0.022;797
35;04.09.2019;0.159;797
